game_id,timestamp,result,mode,planning,planning_params,army_a,army_b,round,player,unit,action,shoot_target,charge_target,value_before,value_after,value_delta,shadow_unit,shadow_action,shadow_reason,shadow_charge_target,shadow_shoot_target,shadow_value,diverged,shadow_dest,shadow_dest_shoot_target,shadow_pos_shoot_target
20260506_202148,2026-05-06T20:21:48.812160,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",1,A,Player A's Jetbike Strikers 2,advance,,,0.2387,0.2350,-0.0037,Player A's Great Elemental,rush,model chose rush,,,0.0000,True,"28,19",,
20260506_202148,2026-05-06T20:21:48.812216,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",1,B,Player B's Jetbike Protectors 2,advance,Player A's Retributors (Combined),,-0.0651,-0.0229,0.0422,,,,,,,False,,,
20260506_202148,2026-05-06T20:21:48.812237,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",1,A,Player A's Great Elemental,advance,,,0.2331,0.2322,-0.0009,Player A's Great Elemental,rush,model chose rush,,,0.0000,True,"20,18",,
20260506_202148,2026-05-06T20:21:48.812257,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",1,B,Player B's Shifters,rush,,,0.0332,0.0349,0.0016,,,,,,,False,,,
20260506_202148,2026-05-06T20:21:48.812275,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",1,A,Player A's Jetbike Strikers 1,advance,,,0.2257,0.1969,-0.0288,Player A's Jetbike Strikers 1,rush,model chose rush,,,0.0000,True,"30,26",,
20260506_202148,2026-05-06T20:21:48.812294,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",1,B,Player B's Retributors 1,rush,,,0.0307,-0.0296,-0.0603,,,,,,,False,,,
20260506_202148,2026-05-06T20:21:48.812312,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",1,A,Player A's Elven Noble 2,hold,,,0.1653,0.1450,-0.0204,Player A's Elven Noble 2,rush,model chose rush,,,0.0000,True,"63,23",,
20260506_202148,2026-05-06T20:21:48.812331,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",2,B,Player B's Retributors 1,charge,,Player A's Protectors (Combined),-0.0829,0.0296,0.1124,,,,,,,False,,,
20260506_202148,2026-05-06T20:21:48.812349,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",2,A,Player A's Shifters (Combined),advance,Player B's Elemental Protectors,,0.0976,0.3504,0.2527,Player A's Shifters (Combined),advance,model chose advance,,Player B's Retributors 1,0.0000,False,"37,15",Player B's Retributors 1,Player B's Retributors 1
20260506_202148,2026-05-06T20:21:48.812370,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",2,B,Player B's Protectors,advance,Player A's Shifters (Combined),,-0.1347,-0.0568,0.0779,,,,,,,False,,,
20260506_202148,2026-05-06T20:21:48.812388,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",2,A,Player A's Retributors (Combined),charge,,Player B's Jetbike Protectors 1,0.2577,0.1909,-0.0668,Player A's Combat Walker,advance,model chose advance,,Player B's Retributors 1,0.0000,True,,,
20260506_202148,2026-05-06T20:21:48.812409,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",2,B,Player B's Great Elemental,charge,,Player A's Combat Walker,-0.0113,-0.0629,-0.0516,,,,,,,False,,,
20260506_202148,2026-05-06T20:21:48.812426,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",2,A,Player A's Combat Walker,advance,Player B's Jetbike Protectors 2,,0.2873,0.3519,0.0647,Player A's Jetbike Strikers 1,charge,model chose charge,Player B's Shifters,,0.0000,True,"32,15",Player B's Retributors 1,Player B's Retributors 1
20260506_202148,2026-05-06T20:21:48.812448,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",2,B,Player B's Retributors 2,charge,,Player A's Combat Walker,-0.0988,-0.0070,0.0919,,,,,,,False,,,
20260506_202148,2026-05-06T20:21:48.812466,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",2,A,Player A's Great Elemental,charge,,Player B's Elemental Strikers,0.2405,0.2178,-0.0226,Player A's Jetbike Strikers 1,charge,model chose charge,Player B's Shifters,,0.0000,True,,,
20260506_202148,2026-05-06T20:21:48.812498,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",2,B,Player B's Heavy Jetbike,charge,,Player A's Shifters (Combined),-0.0173,0.0558,0.0732,,,,,,,False,,,
20260506_202148,2026-05-06T20:21:48.812518,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",2,A,Player A's Elven Noble 1,advance,Player B's Shifters,,0.0671,0.3171,0.2500,Player A's Jetbike Strikers 2,charge,model chose charge,Player B's Retributors 2,,0.0000,True,"31,10",Player B's Retributors 1,Player B's Retributors 1
20260506_202148,2026-05-06T20:21:48.812539,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",2,B,Player B's Jetbike Protectors 2,advance,Player A's Retributors (Combined),,-0.0716,-0.0470,0.0246,,,,,,,False,,,
20260506_202148,2026-05-06T20:21:48.812558,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",2,A,Player A's Elite Protector,charge,,Player B's Retributors 2,0.2924,0.2861,-0.0063,Player A's Elite Protector,charge,model chose charge,Player B's Jetbike Protectors 1,,0.0000,False,,,
20260506_202148,2026-05-06T20:21:48.812578,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",2,B,Player B's Jetbike Protectors 1,advance,,,-0.0457,-0.0790,-0.0333,,,,,,,False,,,
20260506_202148,2026-05-06T20:21:48.812596,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",2,A,Player A's Jetbike Strikers 2,advance,Player B's Great Elemental,,0.2984,0.1662,-0.1322,Player A's Elven Noble 2,rush,model chose rush,,,0.0000,True,"32,13",Player B's Great Elemental,Player B's Great Elemental
20260506_202148,2026-05-06T20:21:48.812616,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",2,B,Player B's Elemental Strikers,charge,,Player A's Great Elemental,-0.0257,-0.1012,-0.0755,,,,,,,False,,,
20260506_202148,2026-05-06T20:21:48.812634,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",2,A,Player A's Jetbike Strikers 1,advance,Player B's Jetbike Protectors 1,,0.2753,0.1904,-0.0849,Player A's Elven Noble 2,rush,model chose rush,,,0.0000,True,"32,13",Player B's Great Elemental,Player B's Jetbike Protectors 1
20260506_202148,2026-05-06T20:21:48.812655,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",2,A,Player A's Elven Noble 2,rush,,,0.1904,0.2003,0.0099,Player A's Elven Noble 2,rush,model chose rush,,,0.0000,False,"52,21",,
20260506_202148,2026-05-06T20:21:48.812675,win,objectives,True,"K=4,C=6,M=32,N=4","HoF_ml rank #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #18 (1965pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, jetbike_protectors, shifters, elemental_strikers",3,B,Player B's Retributors 2,charge,,Player A's Elven Noble 2,0.0004,0.1123,0.1119,,,,,,,False,,,
